sample,time_sec
41392,413.92
41473,414.73
41554,415.54
41633,416.33
41712,417.12
41789,417.89
41867,418.67
41947,419.47
42029,420.29
42112,421.12
42195,421.95
42281,422.81
42367,423.67
42452,424.52
42539,425.39
42627,426.27
42715,427.15
42803,428.03
42892,428.92
42983,429.83
43074,430.74
43167,431.67
43260,432.6
43354,433.54
43450,434.5
43545,435.45
43644,436.44
43747,437.47
43860,438.6
43970,439.7
44085,440.85
44187,441.87
44282,442.82
44376,443.76
44473,444.73
44566,445.66
44654,446.54
44742,447.42
44827,448.27
44910,449.1
44992,449.92
45071,450.71
45150,451.5
45229,452.29
45309,453.09
45388,453.88
45467,454.67
45546,455.46
45626,456.26
45708,457.08
45783,457.83
45859,458.59
45950,459.5
46041,460.41
46126,461.26
46212,462.12
46300,463.0
46387,463.87
46475,464.75
46563,465.63
46652,466.52
46742,467.42
46834,468.34
46926,469.26
47016,470.16
47106,471.06
47196,471.96
47286,472.86
47375,473.75
47463,474.63
47550,475.5
47638,476.38
47726,477.26
47814,478.14
47902,479.02
47989,479.89
48077,480.77
48165,481.65
48254,482.54
48342,483.42
48431,484.31
48521,485.21
48612,486.12
48703,487.03
48797,487.97
48891,488.91
48988,489.88
49083,490.83
49177,491.77
49274,492.74
49373,493.73
49480,494.8
49594,495.94
49713,497.13
49826,498.26
49933,499.33
50038,500.38
50143,501.43
50244,502.44
50341,503.41
50441,504.41
50544,505.44
50651,506.51
50749,507.49
50844,508.44
50939,509.39
51032,510.32
51125,511.25
51219,512.19
51314,513.14
51406,514.06
51498,514.98
51590,515.9
51684,516.84
51775,517.75
51862,518.62
51951,519.51
52040,520.4
52128,521.28
52216,522.16
52305,523.05
52397,523.97
52489,524.89
52581,525.81
52674,526.74
52768,527.68
52861,528.61
52954,529.54
53043,530.43
53132,531.32
53222,532.22
53313,533.13
53405,534.05
53497,534.97
53592,535.92
53690,536.9
53789,537.89
53886,538.86
53979,539.79
54072,540.72
54166,541.66
54262,542.62
54361,543.61
54458,544.58
54553,545.53
54652,546.52
54755,547.55
54863,548.63
54971,549.71
55075,550.75
55182,551.82
55290,552.9
55390,553.9
55484,554.84
55576,555.76
55668,556.68
55757,557.57
55842,558.42
55926,559.26
56010,560.1
56095,560.95
56179,561.79
56262,562.62
56347,563.47
56432,564.32
56517,565.17
56603,566.03
56689,566.89
56776,567.76
56863,568.63
56951,569.51
57040,570.4
57132,571.32
57230,572.3
57330,573.3
57429,574.29
57527,575.27
57626,576.26
57729,577.29
57830,578.3
57927,579.27
58019,580.19
58111,581.11
58204,582.04
58298,582.98
58388,583.88
58478,584.78
58568,585.68
58657,586.57
58747,587.47
58835,588.35
58927,589.27
59018,590.18
59104,591.04
59190,591.9
59274,592.74
59357,593.57
59441,594.41
59526,595.26
59613,596.13
59700,597.0
59789,597.89
59880,598.8
59972,599.72
60065,600.65
60159,601.59
60252,602.52
60346,603.46
60440,604.4
60533,605.33
60626,606.26
60719,607.19
60815,608.15
60915,609.15
61020,610.2
61131,611.31
61237,612.37
61337,613.37
61438,614.38
61546,615.46
61646,616.46
61747,617.47
61851,618.51
61955,619.55
62046,620.46
62137,621.37
62227,622.27
62312,623.12
62396,623.96
62480,624.8
62564,625.64
62650,626.5
62737,627.37
62824,628.24
62912,629.12
63002,630.02
63093,630.93
63186,631.86
63279,632.79
63371,633.71
63460,634.6
63544,635.44
63629,636.29
63713,637.13
63796,637.96
63879,638.79
63967,639.67
64060,640.6
64157,641.57
64255,642.55
64354,643.54
64456,644.56
64560,645.6
64657,646.57
64750,647.5
64846,648.46
64943,649.43
65039,650.39
65143,651.43
65248,652.48
65346,653.46
65444,654.44
65543,655.43
65635,656.35
65726,657.26
65816,658.16
65905,659.05
65993,659.93
66081,660.81
66168,661.68
66255,662.55
66341,663.41
66423,664.23
66505,665.05
66585,665.85
66665,666.65
66744,667.44
66821,668.21
66899,668.99
66976,669.76
67053,670.53
67128,671.28
67205,672.05
67284,672.84
67363,673.63
67443,674.43
67526,675.26
67612,676.12
67699,676.99
67788,677.88
67876,678.76
67967,679.67
68057,680.57
68148,681.48
68239,682.39
68331,683.31
68424,684.24
68516,685.16
68607,686.07
68700,687.0
68797,687.97
68900,689.0
69003,690.03
69103,691.03
69198,691.98
69295,692.95
69392,693.92
69485,694.85
69579,695.79
69674,696.74
69769,697.69
69859,698.59
69949,699.49
70038,700.38
70123,701.23
70207,702.07
70292,702.92
70376,703.76
70461,704.61
70544,705.44
70627,706.27
70710,707.1
70794,707.94
70879,708.79
70965,709.65
71053,710.53
71143,711.43
71233,712.33
71323,713.23
71415,714.15
71509,715.09
71599,715.99
71687,716.87
71779,717.79
71879,718.79
71984,719.84
72084,720.84
72178,721.78
72270,722.7
72361,723.61
72448,724.48
72534,725.34
72619,726.19
72707,727.07
72794,727.94
72880,728.8
72966,729.66
73053,730.53
73141,731.41
73230,732.3
73319,733.19
73409,734.09
73499,734.99
73589,735.89
73682,736.82
73774,737.74
73869,738.69
73966,739.66
74068,740.68
74178,741.78
74292,742.92
74399,743.99
74496,744.96
74592,745.92
74691,746.91
74785,747.85
74884,748.84
74987,749.87
75082,750.82
75171,751.71
75255,752.55
75336,753.36
75416,754.16
75495,754.95
75571,755.71
75646,756.46
75723,757.23
75800,758.0
75877,758.77
75955,759.55
76036,760.36
76119,761.19
76205,762.05
76295,762.95
76388,763.88
76483,764.83
76579,765.79
76675,766.75
76771,767.71
76868,768.68
76964,769.64
77061,770.61
77161,771.61
77261,772.61
77359,773.59
77464,774.64
77575,775.75
77684,776.84
77790,777.9
77904,779.04
78010,780.1
78107,781.07
78204,782.04
78301,783.01
78392,783.92
78478,784.78
78563,785.63
78646,786.46
78726,787.26
78806,788.06
78888,788.88
78972,789.72
79057,790.57
79145,791.45
79235,792.35
79327,793.27
79420,794.2
79514,795.14
79610,796.1
79707,797.07
79807,798.07
79908,799.08
80010,800.1
80116,801.16
80225,802.25
80338,803.38
80453,804.53
80567,805.67
80672,806.72
80774,807.74
80878,808.78
80975,809.75
81073,810.73
81176,811.76
81280,812.8
81379,813.79
81479,814.79
81560,815.6
81642,816.42
81737,817.37
81832,818.32
81916,819.16
82007,820.07
82093,820.93
82180,821.8
82268,822.68
82358,823.58
82447,824.47
82536,825.36
82624,826.24
82711,827.11
82799,827.99
82888,828.88
82979,829.79
83071,830.71
83163,831.63
83251,832.51
83336,833.36
83418,834.18
83499,834.99
83577,835.77
83656,836.56
83734,837.34
83812,838.12
83889,838.89
83968,839.68
84046,840.46
84123,841.23
84202,842.02
84279,842.79
84359,843.59
84440,844.4
84525,845.25
84612,846.12
84703,847.03
84796,847.96
84892,848.92
84988,849.88
85085,850.85
85180,851.8
85275,852.75
85371,853.71
85469,854.69
85572,855.72
85681,856.81
85793,857.93
85907,859.07
86017,860.17
86125,861.25
86233,862.33
86345,863.45
86454,864.54
86565,865.65
86676,866.76
86779,867.79
86882,868.82
86988,869.88
87084,870.84
87181,871.81
87269,872.69
87354,873.54
87440,874.4
87524,875.24
87607,876.07
87689,876.89
87772,877.72
87847,878.47
87923,879.23
88015,880.15
88108,881.08
88194,881.94
88281,882.81
88371,883.71
88462,884.62
88555,885.55
88650,886.5
88745,887.45
88839,888.39
88932,889.32
89026,890.26
89119,891.19
89213,892.13
89309,893.09
89406,894.06
89506,895.06
89605,896.05
89704,897.04
89805,898.05
89910,899.1
90008,900.08
90108,901.08
90229,902.29
90350,903.5
90447,904.47
90543,905.43
90651,906.51
90755,907.55
90858,908.58
90974,909.74
91078,910.78
91175,911.75
91273,912.73
91364,913.64
91450,914.5
91537,915.37
91622,916.22
91706,917.06
91790,917.9
91876,918.76
91963,919.63
92054,920.54
92147,921.47
92242,922.42
92337,923.37
92433,924.33
92528,925.28
92623,926.23
92716,927.16
92807,928.07
92900,929.0
92996,929.96
93093,930.93
93194,931.94
93299,932.99
93406,934.06
93512,935.12
93619,936.19
93751,937.51
93888,938.88
94025,940.25
94158,941.58
94271,942.71
94391,943.91
94497,944.97
94595,945.95
94695,946.95
94802,948.02
94909,949.09
95002,950.02
95097,950.97
95185,951.85
95269,952.69
95353,953.53
95437,954.37
95520,955.2
95603,956.03
95689,956.89
95777,957.77
95868,958.68
95963,959.63
96060,960.6
96158,961.58
96257,962.57
96355,963.55
96454,964.54
96549,965.49
96645,966.45
96740,967.4
96834,968.34
96931,969.31
97030,970.3
97131,971.31
97236,972.36
97346,973.46
97456,974.56
97563,975.63
97668,976.68
97776,977.76
97897,978.97
98026,980.26
98169,981.69
98312,983.12
98422,984.22
98533,985.33
98647,986.47
98761,987.61
98869,988.69
98982,989.82
99081,990.81
99179,991.79
99275,992.75
99363,993.63
99446,994.46
99531,995.31
99615,996.15
99698,996.98
99781,997.81
99869,998.69
99960,999.6
100054,1000.54
100151,1001.51
100250,1002.5
100351,1003.51
100452,1004.52
100552,1005.52
100652,1006.52
100750,1007.5
100848,1008.48
100946,1009.46
101045,1010.45
101144,1011.44
101242,1012.42
101342,1013.42
101444,1014.44
101548,1015.48
101653,1016.53
101758,1017.58
101866,1018.66
101979,1019.79
102095,1020.95
102207,1022.07
102315,1023.15
102419,1024.19
102533,1025.33
102653,1026.53
102777,1027.77
102902,1029.02
103004,1030.04
103106,1031.06
103213,1032.13
103320,1033.2
103418,1034.18
103518,1035.18
103621,1036.21
103714,1037.14
103807,1038.07
103897,1038.97
103982,1039.82
104066,1040.66
104151,1041.51
104236,1042.36
104320,1043.2
104404,1044.04
104491,1044.91
104581,1045.81
104673,1046.73
104768,1047.68
104865,1048.65
104964,1049.64
105062,1050.62
105159,1051.59
105255,1052.55
105351,1053.51
105448,1054.48
105545,1055.45
105641,1056.41
105738,1057.38
105837,1058.37
105937,1059.37
106039,1060.39
106144,1061.44
106254,1062.54
106364,1063.64
106470,1064.7
106576,1065.76
106692,1066.92
106825,1068.25
106958,1069.58
107078,1070.78
107199,1071.99
107365,1073.65
107532,1075.32
107694,1076.94
107841,1078.41
107965,1079.65
108076,1080.76
108172,1081.72
108268,1082.68
108371,1083.71
108474,1084.74
108569,1085.69
108657,1086.57
108738,1087.38
108818,1088.18
108897,1088.97
108976,1089.76
109052,1090.52
109128,1091.28
109205,1092.05
109284,1092.84
109363,1093.63
109443,1094.43
109528,1095.28
109615,1096.15
109707,1097.07
109802,1098.02
109897,1098.97
109995,1099.95
110093,1100.93
110191,1101.91
110288,1102.88
110385,1103.85
110480,1104.8
110576,1105.76
110671,1106.71
110765,1107.65
110859,1108.59
110953,1109.53
111048,1110.48
111145,1111.45
111244,1112.44
111346,1113.46
111449,1114.49
111553,1115.53
111652,1116.52
111748,1117.48
111848,1118.48
111960,1119.6
112087,1120.87
112223,1122.23
112350,1123.5
112461,1124.61
112572,1125.72
112699,1126.99
112827,1128.27
112935,1129.35
113045,1130.45
113141,1131.41
113240,1132.4
113333,1133.33
113422,1134.22
113511,1135.11
113600,1136.0
113685,1136.85
113770,1137.7
113857,1138.57
113946,1139.46
114038,1140.38
114133,1141.33
114232,1142.32
114331,1143.31
114431,1144.31
114530,1145.3
114632,1146.32
114731,1147.31
114831,1148.31
114932,1149.32
115033,1150.33
115135,1151.35
115241,1152.41
115350,1153.5
115459,1154.59
115568,1155.68
115670,1156.7
115770,1157.7
115877,1158.77
115995,1159.95
116118,1161.18
116248,1162.48
116372,1163.72
116487,1164.87
116597,1165.97
116717,1167.17
116838,1168.38
116938,1169.38
117051,1170.51
117156,1171.56
117261,1172.61
117360,1173.6
117450,1174.5
117541,1175.41
117631,1176.31
117715,1177.15
117798,1177.98
117882,1178.82
117966,1179.66
118051,1180.51
118135,1181.35
118219,1182.19
118306,1183.06
118392,1183.92
118480,1184.8
118569,1185.69
118660,1186.6
118754,1187.54
118851,1188.51
118948,1189.48
119046,1190.46
119147,1191.47
119250,1192.5
119357,1193.57
119467,1194.67
119577,1195.77
119690,1196.9
119803,1198.03
119920,1199.2
120034,1200.34
120145,1201.45
120257,1202.57
120388,1203.88
120525,1205.25
120665,1206.65
120789,1207.89
120896,1208.96
121003,1210.03
121112,1211.12
121220,1212.2
121323,1213.23
121426,1214.26
121536,1215.36
121635,1216.35
121725,1217.25
121814,1218.14
121903,1219.03
121988,1219.88
122071,1220.71
122155,1221.55
122242,1222.42
122329,1223.29
122419,1224.19
122512,1225.12
122607,1226.07
122704,1227.04
122802,1228.02
122900,1229.0
122999,1229.99
123096,1230.96
123193,1231.93
123289,1232.89
123384,1233.84
123478,1234.78
123574,1235.74
123671,1236.71
123769,1237.69
123872,1238.72
123976,1239.76
124083,1240.83
124195,1241.95
124302,1243.02
124410,1244.1
124531,1245.31
124668,1246.68
124805,1248.05
124940,1249.4
125051,1250.51
125162,1251.62
125288,1252.88
125415,1254.15
125514,1255.14
125614,1256.14
125716,1257.16
125819,1258.19
125913,1259.13
126002,1260.02
126086,1260.86
126172,1261.72
126256,1262.56
126341,1263.41
126423,1264.23
126505,1265.05
126589,1265.89
126676,1266.76
126765,1267.65
126857,1268.57
126951,1269.51
127046,1270.46
127143,1271.43
127241,1272.41
127338,1273.38
127434,1274.34
127530,1275.3
127626,1276.26
127725,1277.25
127827,1278.27
127934,1279.34
128044,1280.44
128157,1281.57
128271,1282.71
128380,1283.8
128485,1284.85
128592,1285.92
128717,1287.17
128851,1288.51
128983,1289.83
129112,1291.12
129241,1292.41
129413,1294.13
129575,1295.75
129746,1297.46
129906,1299.06
130056,1300.56
130207,1302.07
130329,1303.29
130429,1304.29
130519,1305.19
130608,1306.08
130705,1307.05
130790,1307.9
130872,1308.72
130951,1309.51
131025,1310.25
131099,1310.99
131169,1311.69
131240,1312.4
131312,1313.12
131384,1313.84
131457,1314.57
131530,1315.3
131606,1316.06
131684,1316.84
131764,1317.64
131846,1318.46
131931,1319.31
132018,1320.18
132108,1321.08
132199,1321.99
132291,1322.91
132383,1323.83
132476,1324.76
132569,1325.69
132661,1326.61
132753,1327.53
132844,1328.44
132936,1329.36
133027,1330.27
133120,1331.2
133214,1332.14
133310,1333.1
133404,1334.04
133496,1334.96
133587,1335.87
133689,1336.89
133807,1338.07
133933,1339.33
134059,1340.59
134167,1341.67
134267,1342.67
134371,1343.71
134490,1344.9
134613,1346.13
134726,1347.26
134826,1348.26
134925,1349.25
135013,1350.13
135101,1351.01
135187,1351.87
135273,1352.73
135357,1353.57
135439,1354.39
135525,1355.25
135610,1356.1
135695,1356.95
135781,1357.81
135868,1358.68
135957,1359.57
136049,1360.49
136141,1361.41
136237,1362.37
136332,1363.32
136426,1364.26
136520,1365.2
136615,1366.15
136711,1367.11
136811,1368.11
136914,1369.14
137022,1370.22
137134,1371.34
137247,1372.47
137361,1373.61
137476,1374.76
137588,1375.88
137694,1376.94
137795,1377.95
137919,1379.19
138049,1380.49
138190,1381.9
138305,1383.05
138421,1384.21
138532,1385.32
138650,1386.5
138747,1387.47
138848,1388.48
138956,1389.56
139060,1390.6
139153,1391.53
139238,1392.38
139322,1393.22
139405,1394.05
139487,1394.87
139567,1395.67
139648,1396.48
139731,1397.31
139816,1398.16
139903,1399.03
139992,1399.92
140082,1400.82
140173,1401.73
140265,1402.65
140358,1403.58
140450,1404.5
140543,1405.43
140636,1406.36
140729,1407.29
140822,1408.22
140915,1409.15
141009,1410.09
141105,1411.05
141203,1412.03
141303,1413.03
141408,1414.08
141516,1415.16
141630,1416.3
141746,1417.46
141853,1418.53
141956,1419.56
142057,1420.57
142191,1421.91
142331,1423.31
142471,1424.71
142601,1426.01
142731,1427.31
142868,1428.68
142984,1429.84
143102,1431.02
143204,1432.04
143306,1433.06
143419,1434.19
143532,1435.32
143631,1436.31
143722,1437.22
143806,1438.06
143890,1438.9
143971,1439.71
144052,1440.52
144131,1441.31
144209,1442.09
144290,1442.9
144372,1443.72
144455,1444.55
144541,1445.41
144627,1446.27
144716,1447.16
144808,1448.08
144903,1449.03
144999,1449.99
145095,1450.95
145192,1451.92
145288,1452.88
145385,1453.85
145482,1454.82
145579,1455.79
145678,1456.78
145776,1457.76
145874,1458.74
145975,1459.75
146079,1460.79
146184,1461.84
146294,1462.94
146403,1464.03
146511,1465.11
146618,1466.18
146738,1467.38
146872,1468.72
147006,1470.06
147126,1471.26
147247,1472.47
147396,1473.96
147546,1475.46
147680,1476.8
147798,1477.98
147905,1479.05
148019,1480.19
148131,1481.31
148227,1482.27
148326,1483.26
148414,1484.14
148497,1484.97
148580,1485.8
148661,1486.61
148742,1487.42
148820,1488.2
148899,1488.99
148980,1489.8
149062,1490.62
149148,1491.48
149236,1492.36
149329,1493.29
149423,1494.23
149519,1495.19
149616,1496.16
149714,1497.14
149812,1498.12
149909,1499.09
150005,1500.05
150101,1501.01
150195,1501.95
150290,1502.9
150390,1503.9
150495,1504.95
150605,1506.05
150721,1507.21
150837,1508.37
150957,1509.57
151077,1510.77
151191,1511.91
151302,1513.02
151429,1514.29
151575,1515.75
151721,1517.21
151854,1518.54
151968,1519.68
152083,1520.83
152245,1522.45
152407,1524.07
152527,1525.27
152637,1526.37
152744,1527.44
152837,1528.37
152925,1529.25
153011,1530.11
153098,1530.98
153185,1531.85
153273,1532.73
153363,1533.63
153453,1534.53
153544,1535.44
153636,1536.36
153729,1537.29
153824,1538.24
153919,1539.19
154015,1540.15
154113,1541.13
154213,1542.13
154315,1543.15
154414,1544.14
154513,1545.13
154610,1546.1
154707,1547.07
154802,1548.02
154899,1548.99
154998,1549.98
155097,1550.97
155198,1551.98
155302,1553.02
155406,1554.06
155513,1555.13
155617,1556.17
155720,1557.2
155838,1558.38
155974,1559.74
156112,1561.12
156246,1562.46
156374,1563.74
156518,1565.18
156662,1566.62
156803,1568.03
156945,1569.45
157066,1570.66
157171,1571.71
157277,1572.77
157390,1573.9
157504,1575.04
157604,1576.04
157700,1577.0
157787,1577.87
157874,1578.74
157958,1579.58
158041,1580.41
158121,1581.21
158203,1582.03
158286,1582.86
158371,1583.71
158458,1584.58
158548,1585.48
158641,1586.41
158737,1587.37
158834,1588.34
158932,1589.32
159032,1590.32
159131,1591.31
159230,1592.3
159329,1593.29
159427,1594.27
159526,1595.26
159625,1596.25
159724,1597.24
159826,1598.26
159930,1599.3
160038,1600.38
160151,1601.51
160268,1602.68
160380,1603.8
160493,1604.93
160620,1606.2
160755,1607.55
160890,1608.9
161012,1610.12
161134,1611.34
161300,1613.0
161466,1614.66
161594,1615.94
161720,1617.2
161840,1618.4
161957,1619.57
162077,1620.77
162180,1621.8
162286,1622.86
162393,1623.93
162495,1624.95
162590,1625.9
162682,1626.82
162773,1627.73
162864,1628.64
162953,1629.53
163038,1630.38
163121,1631.21
163206,1632.06
163294,1632.94
163382,1633.82
163472,1634.72
163564,1635.64
163657,1636.57
163750,1637.5
163845,1638.45
163938,1639.38
164033,1640.33
164129,1641.29
164227,1642.27
164328,1643.28
164431,1644.31
164536,1645.36
164642,1646.42
164748,1647.48
164856,1648.56
164967,1649.67
165075,1650.75
165182,1651.82
165298,1652.98
165427,1654.27
165564,1655.64
165702,1657.02
165825,1658.25
165948,1659.48
166114,1661.14
166280,1662.8
166418,1664.18
166535,1665.35
166660,1666.6
166768,1667.68
166876,1668.76
166996,1669.96
167114,1671.14
167224,1672.24
167318,1673.18
167412,1674.12
167499,1674.99
167581,1675.81
167663,1676.63
167746,1677.46
167828,1678.28
167910,1679.1
167991,1679.91
168073,1680.73
168157,1681.57
168243,1682.43
168332,1683.32
168423,1684.23
168516,1685.16
168610,1686.1
168706,1687.06
168803,1688.03
168902,1689.02
169000,1690.0
169098,1690.98
169197,1691.97
169297,1692.97
169400,1694.0
169504,1695.04
169614,1696.14
169727,1697.27
169839,1698.39
169945,1699.45
170049,1700.49
170160,1701.6
170286,1702.86
170423,1704.23
170545,1705.45
170668,1706.68
170822,1708.22
170977,1709.77
171112,1711.12
171235,1712.35
171363,1713.63
171477,1714.77
171601,1716.01
171712,1717.12
171827,1718.27
171928,1719.28
172019,1720.19
172097,1720.97
172175,1721.75
172275,1722.75
172358,1723.58
172441,1724.41
172525,1725.25
172605,1726.05
172683,1726.83
172759,1727.59
172836,1728.36
172911,1729.11
172987,1729.87
173065,1730.65
173147,1731.47
173232,1732.32
173323,1733.23
173417,1734.17
173514,1735.14
173612,1736.12
173712,1737.12
173815,1738.15
173916,1739.16
174019,1740.19
174123,1741.23
174228,1742.28
174332,1743.32
174438,1744.38
174545,1745.45
174651,1746.51
174759,1747.59
174870,1748.7
174987,1749.87
175105,1751.05
175218,1752.18
175328,1753.28
175447,1754.47
175583,1755.83
175724,1757.24
175849,1758.49
175974,1759.74
176126,1761.26
176279,1762.79
176414,1764.14
176530,1765.3
176660,1766.6
176770,1767.7
176869,1768.69
176971,1769.71
177087,1770.87
177203,1772.03
177300,1773.0
177391,1773.91
177477,1774.77
177558,1775.58
177634,1776.34
177709,1777.09
177786,1777.86
177863,1778.63
177941,1779.41
178019,1780.19
178100,1781.0
178184,1781.84
178270,1782.7
178358,1783.58
178449,1784.49
178542,1785.42
178638,1786.38
178735,1787.35
178831,1788.31
178928,1789.28
